Optimizer,objfname,ExecutionTime,Individual,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
PSO,fun,0.7231554985046387,[0. 0. 0. 5. 0. 0. 0. 0. 0. 0. 0. 0. 5. 0. 0. 0. 0. 0.],28.963809944643216,24.739490773073975,16.04923994642897,11.955255702320862,5.253350839042623,3.6658445404799154,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996
PSO,fun,0.5507323741912842,"[0.         0.         0.         0.         1.78403961 0.
 0.         3.21609607 0.         0.         0.         0.
 5.         0.         0.         0.         0.         0.        ]",29.384242033347245,22.39139007522996,11.01244089366178,7.770543740490629,7.17149142297951,7.034800468427965,5.003433045399679,3.8436513414662534,3.151059768029574,3.06090089401781,3.06090089401781,2.9512451194116216,2.8428506738665664,2.8428506738665664,2.8428506738665664,2.8428506738665664,2.8428506738665664,2.8428506738665664,2.835959656568342,2.8344336087407234,2.813951564810414,2.800946311893001,2.7918055262667885,2.7918055262667885,2.7918055262667885,2.7918055262667885,2.7918055262667885,2.7854658375930477,2.7854658375930477,2.781596274755233,2.757605395529765,2.7460897735015397,2.7185685609462498,2.7185685609462498,2.7185685609462498,2.7185685609462498,2.7166939050092713,2.681825291951718,2.6355196154973797,2.6276087260639414,2.6066257081162885,2.6066257081162885,2.6066257081162885,2.6031113408647926,2.600298224846279,2.600298224846279,2.600298224846279,2.600298224846279,2.600298224846279,2.600298224846279
PSO,fun,0.5678069591522217,[0. 0. 0. 0. 5. 0. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],35.58697470251041,30.64318747572252,21.489143829884583,15.289013138535932,12.75023444729463,9.751198493692444,6.705294922533528,4.837403202129694,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15,4.15
SCA,fun,0.6800734996795654,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.00000000e+00 0.00000000e+00 2.13607913e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.00000000e+00 5.76620905e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",30.69120130329327,16.528344706031127,16.528344706031127,10.513681300531047,8.673886591448348,3.098736240323186,3.098736240323186,3.098736240323186,3.098736240323186,2.6746025867293723,2.6746025867293723,2.6746025867293723,2.6746025867293723,2.6746025867293723,2.6746025867293723,2.6746025867293723,2.4081912363839875,2.4081912363839875,2.3628351385201993,2.2788837783990417,2.233260033496214,2.179901051043954,2.179901051043954,2.179901051043954,2.179901051043954,2.169305132722693,2.1541956619214053,2.1539677414481195,2.1539677414481195,2.1539677414481195,2.1539677414481195,2.1539677414481195,2.1539677414481195,2.1539677414481195,2.1539677414481195,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512,2.1517484522327512
SCA,fun,1.0696275234222412,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0. 0. 0. 5. 0. 0. 0. 0. 0.],29.768826199318564,22.76224494975314,14.072243698000541,9.887565179857816,9.465245260853948,5.241124570909384,5.241124570909384,5.241124570909384,4.146642415337864,4.146642415337864,3.620487863902817,3.2415234095395347,3.2415234095395347,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996
SCA,fun,1.136798620223999,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 5.],31.483355102261893,17.327280025692122,11.177859637331963,7.122786907419185,5.620225919540745,5.620225919540745,5.154801203199165,5.1199233470319205,4.59872632323101,4.3507800725842785,4.119514772442958,4.119514772442958,4.119514772442958,4.0161756308820875,4.0161756308820875,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004
JAYA,fun,0.2332003116607666,"[0.51388824 0.02133002 0.         1.22163231 1.26400274 0.
 0.05992042 0.09128484 0.91629284 0.00736843 0.07075541 0.
 4.62478952 0.27905164 0.58644422 0.         0.06319275 0.46068024]",26.42990138405062,22.5182645184821,17.909176154995908,17.784514957592148,17.784514957592148,15.689964729893756,14.539981086287087,13.22308716870621,13.069525697906506,13.067542024622984,12.750751546892305,12.750751546892305,12.642339622389546,12.320281400025197,12.320281400025197,12.320281400025197,11.606061091647284,10.141175363015895,10.141175363015895,10.141175363015895,10.141175363015895,10.141175363015895,10.141175363015895,9.70959035893262,9.70959035893262,9.641471359562313,9.448760255820586,8.46894786837662,8.46894786837662,8.46894786837662,8.337386139161573,7.047651713418086,6.929647569742431,6.8627977671191,6.78990791543478,6.249744663962141,5.748639536989786,5.748639536989786,5.748639536989786,5.474748312510843,5.199543102593102,4.862691346629424,4.862691346629424,4.862691346629424,4.842735735572887,4.842735735572887,4.626309229580846,4.626309229580846,4.339917156174163,4.339917156174163
JAYA,fun,0.2463526725769043,"[5.41756740e-02 7.23995820e-05 8.38106145e-02 7.05273609e-08
 3.31680101e-04 1.19242557e-02 3.47592918e-02 3.39428895e-10
 3.92077359e-01 4.36883713e-03 2.54659929e-01 2.29102548e-05
 4.99848059e+00 3.93155746e-04 3.50162765e-05 6.06682796e-03
 1.08569392e+00 3.31805975e+00]",23.437031769292954,18.82158571283976,15.862707276799936,14.19540466307953,13.249107862635732,10.18554299032116,9.943766485366597,9.061216932676086,8.465337860777625,8.465337860777625,8.05998903528532,8.05998903528532,7.759875073335312,7.098179257582171,6.826754000278941,6.428298009318663,5.769823293622778,5.594318050186958,5.438236097198633,5.4083363434927465,5.4083363434927465,5.406280459076832,5.195421792992905,4.820771710235607,4.820771710235607,4.656851203976867,4.374694756477259,4.116614876383716,4.116614876383716,4.116614876383716,4.116614876383716,4.116614876383716,4.116614876383716,4.003177090627731,3.9407368644051917,3.925931238168411,3.8986452106637954,3.8208723505040254,3.8208723505040254,3.8208723505040254,3.8208723505040254,3.8208723505040254,3.788366236007489,3.788366236007489,3.420690952613446,3.420690952613446,3.420690952613446,3.420690952613446,3.420690952613446,3.4191959336761952
JAYA,fun,0.24175119400024414,"[2.48902222e-01 3.70593786e-05 1.49751553e-04 8.29870351e-01
 2.25956671e+00 3.88614497e-01 2.53004653e-01 1.49924806e-01
 0.00000000e+00 7.69563686e-01 1.77962077e-02 1.99761909e-04
 4.66320907e+00 6.16080244e-02 1.72809420e-03 5.99992905e-05
 1.72285719e-01 2.20140802e-01]",17.537894600192597,15.239214110311373,12.946187232349095,10.920293960225356,8.729594317934106,7.929056692075723,7.73652069397413,7.118260968160358,7.118260968160358,6.981584338292058,6.4653990361991385,6.021488999814588,6.021488999814588,6.021488999814588,5.826794834298657,5.826794834298657,5.778119382852655,5.508345496425793,5.508345496425793,5.049695468720674,5.049695468720674,4.942691118106604,4.942691118106604,4.942691118106604,4.531624842029799,4.531624842029799,4.531624842029799,4.311085151120316,4.243464486246194,4.175285049611789,4.047017360007604,3.987224282280294,3.986645463990368,3.986645463990368,3.869243800612239,3.8121430776973093,3.6514235124628955,3.6514235124628955,3.6485906083848683,3.6485906083848683,3.6485906083848683,3.6376250392077605,3.6376250392077605,3.6284896899510852,3.6284896899510852,3.6284896899510852,3.607760586538125,3.5150101354747894,3.5150101354747894,3.5150101354747894
